Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q5REM7	reviewed	PPAC_PONAB	Low molecular weight phosphotyrosine protein phosphatase (LMW-PTP) (LMW-PTPase) (EC 3.1.3.48) (Low molecular weight cytosolic acid phosphatase) (EC 3.1.3.2)	ACP1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	158
Q5REN1	reviewed	FBLI1_PONAB	Filamin-binding LIM protein 1 (FBLP-1)	FBLIM1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	375
Q5REN2	reviewed	PSA1_PONAB	Proteasome subunit alpha type-1	PSMA1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	263
Q5REN4	reviewed	ZN248_PONAB	Zinc finger protein 248	ZNF248	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	578
Q5REP0	reviewed	BCAT2_PONAB	Branched-chain-amino-acid aminotransferase, mitochondrial (BCAT(m)) (EC 2.6.1.42)	BCAT2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	392
Q5REP9	reviewed	KLHL3_PONAB	Kelch-like protein 3	KLHL3	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	587
Q5RER2	reviewed	ATRAP_PONAB	Type-1 angiotensin II receptor-associated protein (AT1 receptor-associated protein)	AGTRAP	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	152
Q5RER6	reviewed	PDK1L_PONAB	Serine/threonine-protein kinase PDIK1L (EC 2.7.11.1) (PDLIM1-interacting kinase 1-like)	PDIK1L	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	340
Q5RES4	reviewed	MED1_PONAB	Mediator of RNA polymerase II transcription subunit 1 (Mediator complex subunit 1) (Peroxisome proliferator-activated receptor-binding protein) (PBP) (PPAR-binding protein)	MED1 PPARBP TRAP220	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1581
Q5RES6	reviewed	TPPC2_PONAB	Trafficking protein particle complex subunit 2	TRAPPC2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	140
Q5RES7	reviewed	RCAN1_PONAB	Calcipressin-1 (Down syndrome critical region protein 1 homolog) (Regulator of calcineurin 1)	RCAN1 DSCR1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	197
Q5RES8	reviewed	ZN334_PONAB	Zinc finger protein 334	ZNF334	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	678
Q5RET5	reviewed	MPPE1_PONAB	Metallophosphoesterase 1 (EC 3.1.-.-) (Post-GPI attachment to proteins factor 5)	MPPE1 PGAP5	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	397
Q5RET7	reviewed	GTR5_PONAB	Solute carrier family 2, facilitated glucose transporter member 5 (Fructose transporter) (Glucose transporter type 5, small intestine) (GLUT-5)	SLC2A5	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	501
Q5REU3	reviewed	ARL4D_PONAB	ADP-ribosylation factor-like protein 4D (ADP-ribosylation factor-like protein 4L)	ARL4D ARF4L	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	201
Q5REV9	reviewed	NPT2B_PONAB	Sodium-dependent phosphate transport protein 2B (Sodium-phosphate transport protein 2B) (Na(+)-dependent phosphate cotransporter 2B) (Sodium/phosphate cotransporter 2B) (Na(+)/Pi cotransporter 2B) (NaPi-2b) (Solute carrier family 34 member 2)	SLC34A2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	689
Q5REX3	reviewed	ZFR_PONAB	Zinc finger RNA-binding protein	ZFR	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1074
Q5REX5	reviewed	ABHDA_PONAB	Palmitoyl-protein thioesterase ABHD10, mitochondrial (EC 3.1.2.22) (Acyl-protein thioesterase ABHD10) (Alpha/beta hydrolase domain-containing protein 10) (Abhydrolase domain-containing protein 10) (Mycophenolic acid acyl-glucuronide esterase, mitochondrial) (EC 3.1.1.93)	ABHD10	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	306
Q5REY7	reviewed	UBXN7_PONAB	UBX domain-containing protein 7	UBXN7 UBXD7	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	489
Q5REY8	reviewed	RM44_PONAB	Large ribosomal subunit protein mL44 (39S ribosomal protein L44, mitochondrial) (L44mt) (MRP-L44)	MRPL44	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	332
Q5REY9	reviewed	MIOX_PONAB	Inositol oxygenase (EC 1.13.99.1) (Myo-inositol oxygenase) (MI oxygenase)	MIOX	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	285
Q5REZ1	reviewed	SERP1_PONAB	Stress-associated endoplasmic reticulum protein 1 (Ribosome-attached membrane protein 4)	SERP1 RAMP4	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	66
Q5REZ5	reviewed	PTPS_PONAB	6-pyruvoyl tetrahydrobiopterin synthase (PTP synthase) (PTPS) (EC 4.2.3.12)	PTS	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	145
Q5RF05	reviewed	HGD_PONAB	Homogentisate 1,2-dioxygenase (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)	HGD	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	445
Q5RF08	reviewed	LTAP1_PONAB	Lipid transport auxiliary protein 1	LTAP1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	189
Q5RF11	reviewed	HOT_PONAB	Hydroxyacid-oxoacid transhydrogenase, mitochondrial (HOT) (EC 1.1.99.24) (Alcohol dehydrogenase iron-containing protein 1) (ADHFe1)	ADHFE1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	467
Q5RF14	reviewed	MIPEP_PONAB	Mitochondrial intermediate peptidase (MIP) (EC 3.4.24.59)	MIPEP	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	713
Q5RF21	reviewed	GBRL1_PONAB	Gamma-aminobutyric acid receptor-associated protein-like 1 (GABA(A) receptor-associated protein-like 1)	GABARAPL1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	117
Q5RF26	reviewed	NUCL_PONAB	Nucleolin	NCL	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	712
Q5RF31	reviewed	F10A1_PONAB	Hsc70-interacting protein (Hip) (Protein FAM10A1) (Protein ST13 homolog)	ST13 FAM10A1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	369
Q5RF32	reviewed	BHMT2_PONAB	S-methylmethionine--homocysteine S-methyltransferase BHMT2 (SMM-hcy methyltransferase) (EC 2.1.1.10) (Betaine--homocysteine S-methyltransferase 2)	BHMT2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	363
Q5RF34	reviewed	TIM14_PONAB	Mitochondrial import inner membrane translocase subunit TIM14 (DnaJ homolog subfamily C member 19)	DNAJC19 TIM14 TIMM14	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	116
Q5RF36	reviewed	CIAO3_PONAB	Cytosolic iron-sulfur assembly component 3 (Cytosolic Fe-S cluster assembly factor NARFL) (Iron-only hydrogenase-like protein 1) (IOP1) (Nuclear prelamin A recognition factor-like protein)	CIAO3 NARFL	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	476
Q5RF48	reviewed	SBP1_PONAB	Methanethiol oxidase (MTO) (EC 1.8.3.4) (Selenium-binding protein 1)	SELENBP1 SBP	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	472
Q5RF51	reviewed	SNR40_PONAB	U5 small nuclear ribonucleoprotein 40 kDa protein (U5 snRNP 40 kDa protein) (WD repeat-containing protein 57)	SNRNP40 WDR57	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	357
Q5RF54	reviewed	CSN8_PONAB	COP9 signalosome complex subunit 8 (Signalosome subunit 8)	COPS8 CSN8	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	209
Q5RF57	reviewed	AA1R_PONAB	Adenosine receptor A1	ADORA1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	326
Q5RF70	reviewed	ZN501_PONAB	Zinc finger protein 501	ZNF501	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	271
Q5RF72	reviewed	MINY4_PONAB	Probable ubiquitin carboxyl-terminal hydrolase MINDY-4 (EC 3.4.19.12) (Probable deubiquitinating enzyme MINDY-4)	MINDY4 FAM188B	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	757
Q5RF88	reviewed	FKBP5_PONAB	Peptidyl-prolyl cis-trans isomerase FKBP5 (PPIase FKBP5) (EC 5.2.1.8) (FK506-binding protein 5) (FKBP-5) (Rotamase)	FKBP5	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	457
Q5RF96	reviewed	SPCS1_PONAB	Signal peptidase complex subunit 1 (Microsomal signal peptidase 12 kDa subunit) (SPase 12 kDa subunit)	SPCS1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	169
Q5RF97	reviewed	BCD1_PONAB	Box C/D snoRNA protein 1 (Zinc finger HIT domain-containing protein 6)	ZNHIT6 BCD1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	465
Q5RF99	reviewed	RAEL1_PONAB	mRNA export factor (Rae1 protein homolog) (mRNA-associated protein mrnp 41)	RAE1 MRNP41	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	368
Q5RFA2	reviewed	SYFA_PONAB	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	FARSA FARSLA	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	508
Q5RFB0	reviewed	ACY1_PONAB	Aminoacylase-1 (ACY-1) (EC 3.5.1.14) (N-acyl-L-amino-acid amidohydrolase)	ACY1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	408
Q5RFB3	reviewed	PEPD_PONAB	Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Peptidase D) (Proline dipeptidase) (Prolidase)	PEPD	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	493
Q5RFB7	reviewed	ODC_PONAB	Mitochondrial 2-oxodicarboxylate carrier (Solute carrier family 25 member 21)	SLC25A21 ODC	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	299
Q5RFB8	reviewed	PGAM1_PONAB	Phosphoglycerate mutase 1 (EC 5.4.2.11) (EC 5.4.2.4) (BPG-dependent PGAM 1) (Phosphoglycerate mutase isozyme B) (PGAM-B)	PGAM1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	254
Q5RFC1	reviewed	CKLF6_PONAB	CKLF-like MARVEL transmembrane domain-containing protein 6 (Chemokine-like factor superfamily member 6)	CMTM6 CKLFSF6	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	183
Q5RFC2	reviewed	MAGD2_PONAB	Melanoma-associated antigen D2 (MAGE-D2 antigen)	MAGED2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	606
Q5RFD0	reviewed	CN37_PONAB	2',3'-cyclic-nucleotide 3'-phosphodiesterase (CNP) (CNPase) (EC 3.1.4.37)	CNP	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	421
Q5RFD3	reviewed	PSME3_PONAB	Proteasome activator complex subunit 3 (Activator of multicatalytic protease subunit 3) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma)	PSME3	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	254
Q5RFD5	reviewed	S39A7_PONAB	Zinc transporter SLC39A7 (Histidine-rich membrane protein Ke4) (Solute carrier family 39 member 7) (Zrt-, Irt-like protein 7) (ZIP7)	SLC39A7	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	469
Q5RFF4	reviewed	EIF1_PONAB	Eukaryotic translation initiation factor 1 (eIF1) (Protein translation factor SUI1 homolog)	EIF1 SUI1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	113
Q5RFG0	reviewed	ECH1_PONAB	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial (EC 5.3.3.21)	ECH1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	328
Q5RFG2	reviewed	BHMT1_PONAB	Betaine--homocysteine S-methyltransferase 1 (EC 2.1.1.5)	BHMT	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	406
Q5RFH0	reviewed	ATP5L_PONAB	ATP synthase F(0) complex subunit g, mitochondrial (ATPase subunit g) (ATP synthase membrane subunit g)	ATP5MG ATP5L	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	103
Q5RFH1	reviewed	TWF2_PONAB	Twinfilin-2	TWF2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	341
Q5RFH4	reviewed	CYC_PONAB	Cytochrome c	CYCS CYC	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	105
Q5RFH5	reviewed	SPT4H_PONAB	Transcription elongation factor SPT4 (DRB sensitivity-inducing factor small subunit) (DSIF small subunit)	SUPT4H1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	117
Q5RFH9	reviewed	AT5F1_PONAB	ATP synthase peripheral stalk subunit b, mitochondrial (ATP synthase F(0) complex subunit B1, mitochondrial) (ATP synthase peripheral stalk-membrane subunit b) (ATP synthase subunit b) (ATPase subunit b)	ATP5PB ATP5F1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	256
Q5RFI0	reviewed	PX11B_PONAB	Peroxisomal membrane protein 11B (Peroxin-11B) (Peroxisomal biogenesis factor 11B) (Protein PEX11 homolog beta) (PEX11-beta)	PEX11B	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	259
Q5RFI3	reviewed	BN3D2_PONAB	RNA 5'-monophosphate methyltransferase (EC 2.1.1.-) (BCDIN3 domain-containing protein)	BCDIN3D	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	292
Q5RFJ2	reviewed	1433T_PONAB	14-3-3 protein theta	YWHAQ	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	245
Q5RFK0	reviewed	ETFB_PONAB	Electron transfer flavoprotein subunit beta (Beta-ETF)	ETFB	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	255
Q5RFL4	reviewed	ZFYV1_PONAB	Zinc finger FYVE domain-containing protein 1	ZFYVE1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	789
Q5RFL7	reviewed	VEZA_PONAB	Vezatin	VEZT	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	731
Q5RFM4	reviewed	ZW10_PONAB	Centromere/kinetochore protein zw10 homolog	ZW10	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	779
Q5RFM7	reviewed	TRM2B_PONAB	tRNA (uracil-5-)-methyltransferase homolog B (EC 2.1.1.35) (TRM2 homolog B) (rRNA (uracil-5-)-methyltransferase TRMT2B) (EC 2.1.1.-)	TRMT2B	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	486
Q5RFN6	reviewed	CNN2_PONAB	Calponin-2 (Calponin H2, smooth muscle) (Neutral calponin)	CNN2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	309
Q5RFN7	reviewed	SH3L1_PONAB	Adapter SH3BGRL (SH3 domain-binding glutamic acid-rich-like protein 1)	SH3BGRL	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	114
Q5RFP0	reviewed	GLYAT_PONAB	Glycine N-acyltransferase (EC 2.3.1.13) (Acyl-CoA:glycine N-acyltransferase) (AAc) (Aralkyl acyl-CoA N-acyltransferase) (Aralkyl acyl-CoA:amino acid N-acyltransferase) (Benzoyl-coenzyme A:glycine N-acyltransferase) (Glycine N-benzoyltransferase) (EC 2.3.1.71)	GLYAT	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	296
Q5RFP4	reviewed	OZF_PONAB	Zinc finger protein OZF (Only zinc finger protein) (Zinc finger protein 146)	ZNF146 OZF	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	292
Q5RFP5	reviewed	DENR_PONAB	Density-regulated protein (DRP)	DENR	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	198
Q5RFQ1	reviewed	SSXT_PONAB	Protein SSXT	SS18	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	418
Q5RFQ3	reviewed	PWP2_PONAB	Periodic tryptophan protein 2 homolog	PWP2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	918
Q5RFQ9	reviewed	MITOS_PONAB	Mitochondrial potassium channel ATP-binding subunit (ATP-binding cassette sub-family B member 8, mitochondrial) (ABCB8) (Mitochondrial sulfonylurea-receptor) (MITOSUR)	ABCB8 MITOSUR	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	718
Q5RFR8	reviewed	COPE_PONAB	Coatomer subunit epsilon (Epsilon-coat protein) (Epsilon-COP)	COPE	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	308
Q5RFS0	reviewed	ABITM_PONAB	Protein Abitram (Actin-binding transcription modulator) (Protein Simiate)	ABITRAM FAM206A	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	181
Q5RFS1	reviewed	ASB11_PONAB	Ankyrin repeat and SOCS box protein 11 (ASB-11)	ASB11	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	323
Q5RFS2	reviewed	CSN3_PONAB	COP9 signalosome complex subunit 3 (SGN3) (Signalosome subunit 3)	COPS3 CSN3	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	423
Q5RFS5	reviewed	OCLN_PONAB	Occludin	OCLN	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	522
Q5RFS7	reviewed	PP1R7_PONAB	Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22)	PPP1R7 SDS22	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	360
Q5RFW0	reviewed	SCAR5_DANRE	Scavenger receptor class A member 5	scara5 si:ch211-200p13.4	Danio rerio (Zebrafish) (Brachydanio rerio)	499
Q5RG49	reviewed	ACSF4_DANRE	Beta-alanine-activating enzyme (EC 6.2.1.-) (Acyl-CoA synthetase family member 4)	aasdh acsf4 si:dkeyp-117h8.3	Danio rerio (Zebrafish) (Brachydanio rerio)	1149
Q5RG82	reviewed	NS1BA_DANRE	Influenza virus NS1A-binding protein homolog A (NS1-BP homolog A) (NS1-binding protein homolog A)	ivns1abpa si:dkeyp-11g8.1	Danio rerio (Zebrafish) (Brachydanio rerio)	643
Q5RGE5	reviewed	DCR1C_DANRE	Protein artemis (EC 3.1.-.-) (DNA cross-link repair 1C protein)	dclre1c si:dkey-153k10.3 zgc:136877	Danio rerio (Zebrafish) (Brachydanio rerio)	639
Q5RGT6	reviewed	ANGE2_DANRE	RNA 2',3'-cyclic phosphatase angel2 (EC 3.-.-.-)	angel2 si:ch211-181h6.2 zgc:153829	Danio rerio (Zebrafish) (Brachydanio rerio)	569
Q5RGV1	reviewed	IMDH3_DANRE	Inosine-5'-monophosphate dehydrogenase 1b (IMP dehydrogenase 1b) (IMPD 1b) (IMPDH 1b) (EC 1.1.1.205)	impdh1b si:dkey-31f5.7	Danio rerio (Zebrafish) (Brachydanio rerio)	514
Q5RH02	reviewed	SCO2_DANRE	Cytochrome c oxidase assembly factor SCO2	sco2 si:dkey-202b22.3	Danio rerio (Zebrafish) (Brachydanio rerio)	279
Q5RH71	reviewed	TSN33_DANRE	Tetraspanin-33 (Tspan-33)	tspan33 zgc:92266	Danio rerio (Zebrafish) (Brachydanio rerio)	281
Q5RHQ8	reviewed	LIN9_DANRE	Protein lin-9 homolog	lin9 si:dkey-206f10.4	Danio rerio (Zebrafish) (Brachydanio rerio)	543
Q5RHU7	reviewed	SAXO6_DANRE	Stabilizer of axonemal microtubules 6 (Nuclear protein MDM1)	saxo6 mdm1 si:ch211-266a5.6	Danio rerio (Zebrafish) (Brachydanio rerio)	656
Q5RHX6	reviewed	DCNL4_DANRE	DCN1-like protein 4 (DCNL4) (DCUN1 domain-containing protein 4) (Defective in cullin neddylation protein 1-like protein 4)	dcun1d4 si:ch211-14g4.1	Danio rerio (Zebrafish) (Brachydanio rerio)	280
Q5RHY1	reviewed	MCM10_DANRE	Protein MCM10 homolog	mcm10 si:ch211-206k18.2	Danio rerio (Zebrafish) (Brachydanio rerio)	833
Q5RID7	reviewed	SNX17_DANRE	Sorting nexin-17	snx17 si:ch211-101l18.2	Danio rerio (Zebrafish) (Brachydanio rerio)	473
Q5RJ54	reviewed	ZSC26_MOUSE	Zinc finger and SCAN domain-containing protein 26 (Zinc finger protein 187)	Zscan26 Zfp187 Znf187	Mus musculus (Mouse)	466
Q5RJB0	reviewed	BHA09_MOUSE	Class A basic helix-loop-helix protein 9 (bHLHa9) (Class B basic helix-loop-helix factor 42) (bHLHf42)	Bhlha9 Bhlhf42	Mus musculus (Mouse)	231
Q5RJH2	reviewed	MCTP2_MOUSE	Multiple C2 and transmembrane domain-containing protein 2	Mctp2 Gm489	Mus musculus (Mouse)	878
Q5RJI2	reviewed	CTL5_MOUSE	Choline transporter-like protein 5 (Solute carrier family 44 member 5)	Slc44a5 Ctl5	Mus musculus (Mouse)	710
Q5RJK3	reviewed	TM10B_RAT	tRNA methyltransferase 10 homolog B (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 3) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10B)	Trmt10b Rg9mtd3	Rattus norvegicus (Rat)	316
Q5RJK8	reviewed	ACBD6_RAT	Acyl-CoA-binding domain-containing protein 6	Acbd6	Rattus norvegicus (Rat)	282
Q5RJL2	reviewed	MET23_RAT	Histone-arginine methyltransferase METTL23 (EC 2.1.1.319) (Methyltransferase-like protein 23)	Mettl23	Rattus norvegicus (Rat)	225
Q5RJM0	reviewed	MK67I_RAT	MKI67 FHA domain-interacting nucleolar phosphoprotein (Nucleolar protein interacting with the FHA domain of pKI-67)	Nifk Mki67ip	Rattus norvegicus (Rat)	271
Q5RJP9	reviewed	SR1IP_RAT	Protein SREK1IP1 (SFRS12-interacting protein 1) (SREK1-interacting protein 1)	Srek1ip1 Sfrs12ip1	Rattus norvegicus (Rat)	153
Q5RJQ7	reviewed	SDHF2_RAT	Succinate dehydrogenase assembly factor 2, mitochondrial (SDH assembly factor 2) (SDHAF2)	Sdhaf2 Pgl2 Sdh5	Rattus norvegicus (Rat)	164
Q5RJQ8	reviewed	CAHM2_RAT	Calcium homeostasis modulator protein 2 (Protein FAM26B)	Calhm2 Fam26b	Rattus norvegicus (Rat)	323
Q5RJR4	reviewed	ZN467_RAT	Zinc finger protein 467	Znf467 Zfp467	Rattus norvegicus (Rat)	594
Q5RJS9	reviewed	RPF1_RAT	Ribosome production factor 1 (Brix domain-containing protein 5) (Ribosome biogenesis protein RPF1)	Rpf1 Bxdc5	Rattus norvegicus (Rat)	345
Q5RJU3	reviewed	DAA19_XENTR	Dynein axonemal assembly factor 19 (Coiled-coil domain-containing protein 103)	dnaaf19 ccdc103 TNeu101c05.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	225
Q5RJV0	reviewed	COQ9_XENTR	Ubiquinone biosynthesis protein COQ9, mitochondrial	coq9	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	317
Q5RJV1	reviewed	GAR1_XENTR	H/ACA ribonucleoprotein complex subunit 1 (Nucleolar protein family A member 1) (snoRNP protein GAR1)	gar1 nola1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	218
Q5RJW4	reviewed	UFM1_XENLA	Ubiquitin-fold modifier 1	ufm1	Xenopus laevis (African clawed frog)	85
Q5RJZ6	reviewed	SCOC_RAT	Short coiled-coil protein	Scoc Scoco	Rattus norvegicus (Rat)	122
Q5RK23	reviewed	ABHD1_RAT	Protein ABHD1 (EC 3.1.1.-) (Alpha/beta hydrolase domain-containing protein 1) (Abhydrolase domain-containing protein 1)	Abhd1	Rattus norvegicus (Rat)	412
Q5RKG1	reviewed	SPICE_RAT	Spindle and centriole-associated protein 1 (Coiled-coil domain-containing protein 52)	Spice1 Ccdc52	Rattus norvegicus (Rat)	868
Q5RKG3	reviewed	H1FNT_RAT	Testis-specific H1 histone (Haploid germ cell-specific nuclear protein 1) (Histone H1.7) (Histone H1t2)	H1-7 H1f7 H1fnt Hanp1	Rattus norvegicus (Rat)	418
Q5RKI1	reviewed	IF4A2_RAT	Eukaryotic initiation factor 4A-II (eIF-4A-II) (eIF4A-II) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-2)	Eif4a2	Rattus norvegicus (Rat)	407
Q5RKI6	reviewed	EIF1A_RAT	Probable RNA-binding protein EIF1AD (Eukaryotic translation initiation factor 1A domain-containing protein)	Eif1ad	Rattus norvegicus (Rat)	167
Q5RKJ0	reviewed	F110C_RAT	Protein FAM110C	Fam110c	Rattus norvegicus (Rat)	326
Q5RL51	reviewed	GSTCD_MOUSE	Glutathione S-transferase C-terminal domain-containing protein	Gstcd	Mus musculus (Mouse)	634
Q5RL79	reviewed	KTAP2_MOUSE	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit KCP2 (Oligosaccharyl transferase subunit KCP2) (Keratinocyte-associated protein 2) (KCP-2)	Krtcap2	Mus musculus (Mouse)	136
Q5RT64	reviewed	RS7_FELCA	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	RPS7	Felis catus (Cat) (Felis silvestris catus)	194
Q5S1S4	reviewed	CAH3_PIG	Carbonic anhydrase 3 (EC 4.2.1.1) (Carbonate dehydratase III) (Carbonic anhydrase III) (CA-III)	CA3	Sus scrofa (Pig)	260
Q5S1V3	reviewed	CYB_VORPE	Cytochrome b (Complex III subunit 3) (Complex III subunit III) (Cytochrome b-c1 complex subunit 3) (Ubiquinol-cytochrome-c reductase complex cytochrome b subunit)	MT-CYB COB CYTB MTCYB	Vormela peregusna (Marbled polecat)	379
Q5S3G4	reviewed	COX5B_PIG	Cytochrome c oxidase subunit 5B, mitochondrial (Cytochrome c oxidase polypeptide Vb)	COX5B	Sus scrofa (Pig)	129
